,descricao,calculado,correto,volumeTipo,qtdInsumos,farma,incerteza,ajuste,criado
6402,30 G   | TESTOSTERONA BIO IDENTICA  25MG; P.A  2%; BASE TRANSDERMICA  1G,1609.76133252,76.5,G,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 16:05:04
6403,17 ENV | ACIDO MALICO  2G; SABOR LARANJA  1G; PO P/ REFRESCO S/ MALTODEX 4.500G,33.374142025,58.6,ENV,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:04:11
6404,90 CAP | CARBONATO DE CALCIO  1500MG,67.19355000000002,87.8,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:04:11
6405,90 CAP | CALCIO GLICINA  500MG,54.763290000000005,85.4,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:04:11
6406,6 CAP | IVERMECTINA 1:10  6MG,3.3548536799999997,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:04:11
6407,30 G   | MELATONINA BIOIDENTICA  10MG; P.A  2%; BASE TRANSDERMICA  1G,3491.0698075200003,86.0,G,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 16:04:04
6408,15 G   | AC TIOGLICOLICO  3%; AC FERULICO  2%; TALASFERES VIT C  1%; PROPILENOGLICOL  15G,10.7434488,36.0,G,4,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 16:03:02
6409,120 CAP | CARB CALCIO 500MG+VIT D3 400UI  120CAP,32.585976,50.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:02:08
6410,60 CAP | FENOGREGO  10MG; PORANGABA  125MG; CLORELLA  200MG; ALCACHOFRA   200MG; POLICOSANOL  10MG,60.944967899999995,104.7,CAP,5,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-14 16:02:02
6411,20 ML  | VITAMINA B12  1000MCG; SUSPENSAO ORAL 0.080ML,38.67172832,42.0,ML,2,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 16:01:04
6412,60 CAP | OMEPRAZOL  20MG,33.0504108,26.2,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,4,0,2020-07-14 16:00:19
6413,150 G   | PIROXICAM  1%; MENTOL 0.500%; GEL BASE  150G,112.7229834,26.8,G,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 16:00:19
6414,30 CAP | ZINCO   30MG; VITAMINA A  1000UI; VITAMINA C   500MG; COENZIMA Q10  100MG,62.9910852,86.0,CAP,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:00:10
6415,60 CAP | THEANINA  60MG; 5-HTP  50MG; ASHWAGANDHA EXTRATO  200MG; CROMO QUELADO  130MCG; MAGNESIO QUELADO 30%  300MG; SELENIO QUELADO  100MCG; ZINCO QUELADO  10MG; COBRE QUELADO  1MG; VITAMINA A  1500UI; VITAMINA C  250MG; VITAMINA D  5000UI; VITAMINA E  200UI; VITAMINA B6  20MG; VITAMINA B12 1:100  150MCG; NICOTINAMIDA  10MG; BUPROPIONA   100MG,195.53517870000005,217.9,CAP,16,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 16:00:10
6416,90 ENV | BODYBALANCE  10G; VITAMINA C  200MG; SABOR UVA  1G; PO P/ REFRESCO S/ MALTODEX 4.500G,365.7645382500001,389.7,ENV,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-14 16:00:10
6417,60 CAP | PIROXICAM  10MG; CARISOPRODOL  150MG; DEXAMETASONA USO ORAL 0.500MG; FAMOTIDINA  40MG; HIDROCLOROTIAZIDA  5MG; PARACETAMOL  700MG,139.47231032999997,79.4,CAP,6,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:59:20
6418,30 CAP | METILCOBALAMINA   250MCG; METILFOLATO   400MCG; PIRIDOXAL-5-FOSFATO  40MG; RIBOFLAVINA  20MG; MAGNESIO QUELADO   200MG,41.318964599999994,63.0,CAP,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:59:16
6419,30 CAP | T3  10MCG,1.3852323,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:59:16
6420,30 G   | LUMINESCENSE  10%; ACIDO FERRULICO  1%; ACIDO TRANEXAMICO  3%; SERUM BIO  30G,178.740519,204.8,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:59:16
6421,30 G   | PROGESTERONA BIO IDENTICA  100MG; P.A  2%; BASE TRANSDERMICA  1G,2754.0947275199997,106.0,G,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 15:59:10
6422,30 CAP | CHA VERDE (INT)   250MG,13.8485025,70.0,CAP,1,1CBA4B07-37DF-4D3D-8FAD-F96F3036B8B4,0,0,2020-07-14 15:58:53
6423,90 CAP | OLI OLA 3%  50MG; SELENIO QUELADO  20MCG; LUTEINA  10MG; PICNOGENOL  75MG; SILICIO ORGANICO  100MG; POLYPODIUM LEUCOTOMOS EXTRATO  250MG,346.96123425,383.9,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:58:15
6424,180 CAP | HMB CALCIO ANIDRO  1G,300.508308,321.2,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:58:15
6425,30 G   | ESTRIOL BIO IDENTICO  3MG; ESTRADIOL BIO IDENTICO   1MG; P.A  2%; BASE TRANSDERMICA  1G,2017.80948096,84.0,G,4,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 15:58:10
6426,2 CAP | IVERMECTINA  12MG,2.23656912,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:57:16
6427,30 UN  | GARCINIA CAMBOJA EXT SECO  25MG; GYMNEMA SILVESTRE  25MG; 5-HTP  50MG; AROMA MENTA LIQ S/ CORANTE 0.100%; BASE PASTILHA SUBLINGUAL  1UN,1968.71713761,64.0,UN,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:57:16
6428,30 CAP | MERATRIM  400MG; LOWAT   300MG,199.41975,220.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:57:16
6429,150 G   | PIROXICAM  1%; MENTOL 0.500%; GEL BASE  150G,112.7229834,26.8,G,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:56:27
6430,30 CAP | COENZIMA Q10  100MG,43.4997,64.5,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:56:16
6431,30 G   | ACIDO GLICOLICO  8%; ACIDO KOJICO  3%; ACIDO TRANEXAMICO  3%; ALFA BISABOLOL  1%; ACIDO FITICO  2%; SERUM SILICONADO BASE  30G,30.90928506,54.0,G,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:56:16
6432,30 CAP | VITAMINA D LIQ CAP ATE 15MIL  10000UI; VITAMINA A OLEOSA ORAL  1000UI; VITAMINA K2 SOL MAE  120MCG,11.032320000000002,39.9,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:56:16
6433,180 CAP | VITAMINA C  500MG; ZINCO QUELADO  20MG,101.4878808,113.3,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:56:16
6434,2 CAP | IVERMECTINA  15MG,2.7957114,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:56:16
6435,60 CAP | ATENOLOL  25MG; LOSARTAN POTASSIO  50MG; INDAPAMIDA 1/10 0.500MG,91.85709299999999,72.0,CAP,3,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 15:55:28
6436,60 CAP | OMEPRAZOL  20MG,33.0504108,26.2,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,4,0,2020-07-14 15:55:27
6437,30 ML  | VITAMINA C INJETAVEL  200MG; AROMA MORANGO LIQ SEM CORANTE  0.200%; SOLUCAO SUBLINGUAL 0.500ML,16194.66691872,32.9,ML,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:55:15
6438,300 G   | PEG 4000  300G,24.45633,56.05,G,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:55:15
6439,30 G   | BROMETO PROPANTELINA  1%; GEL CARBOPOL ROVAL  30G,45.966732,66.65,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:55:15
6440,50 ML  | PROPANOLOL  10MG; SOLUCAO ORAL P/ PROPANOLOL  1ML,844.5291759500001,40.0,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:55:15
6441,60 CP  | HIDROCORTISONA 10MG 70/30  60UN,57.447496799999996,75.0,CP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:55:15
6442,90 CAP | T4  35MCG; T3  7MCG,5.14045098,47.5,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:55:15
6443,60 CAP | MERATRIN  400MG; MOROSIL  500MG; LOWAT  300MG,620.42448,604.49,CAP,3,2011EEE7-C45F-4705-B88A-8AB964969103,0,0,2020-07-14 15:55:13
6444,60 CAP | 5HTP   30MG; FLUOXETINA  25MG; PHOLIA MAGRA  200MG; CROMO QUEL  150MCG; ALOINA  15MG,85.3406361,141.0,CAP,5,1CBA4B07-37DF-4D3D-8FAD-F96F3036B8B4,0,0,2020-07-14 15:54:53
6445,30 CAP | CITRUS AURANTIUM XXX  500MG; CHA VERDE XXX1  500MG; HIBISCUS XXX1  500MG; CAFEINA ANIDRA  210MG,96.00065699999999,79.56,CAP,4,2011EEE7-C45F-4705-B88A-8AB964969103,0,0,2020-07-14 15:54:13
6446,30 G   | VITAMINA D3  80000UI; VITAMINA A  8000UI; P.A  2%; BASE TRANSDERMICA  1G,1085.1990955200001,65.0,G,4,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 15:54:10
6447,60 CAP | TANSULOSINA 1/100 0.400MG; PYGENIUM AFRICANUM EXT SECO  50MG; DUTASTERIDA 1/100 0.500MG; SERENOA REPENS  160MG; TRIBULUS TERRESTRES EXT SECO  280MG,116.507491416,85.0,CAP,5,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 15:53:28
6448,60 CAP | PIROXICAM  10MG; CARISOPRODOL  150MG; DEXAMETASONA USO ORAL 0.500MG; FAMOTIDINA  40MG; HIDROCLOROTIAZIDA  5MG; PARACETAMOL  700MG,139.47231032999997,79.4,CAP,6,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:53:27
6449,10 ML  | METILCOBALAMINA   300MCG; AROMA MORANGO LIQ S/ COR 0.100%; SOLUCAO SUBLINGUAL 0.050ML,16668.844192809,50.5,ML,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:53:16
6450,60 G   | TESTOSTERONA BIOIDENTICA  50MG; GEL TRANSDERM ABSOR HORMONAL  1G,4383.3926352,169.3,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:53:16
6451,30 CAP | L TAURINA  100MG; INOSITOL  100MG,2.7157199999999997,30.0,CAP,2,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:52:27
6452,30 ML  | VITAMINA D LIQ 40.000UI/ML  1000UI; SOL OLEOSA PARA VITAMINA D 0.050ML,20038.14,47.9,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:52:16
6453,50 ML  | MINOXIDIL 50%  5%,23.1944415,40.5,ML,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:51:18
6454,60 CAP | ESCITALOPRAM (OXALATO)  15MG,26.541126000000002,47.95,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:51:18
6455,100 ML  | SOLUCAO DE MINOXIDIL 5%  5%,46.388883,59.0,ML,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-14 15:51:18
6456,30 ENV | PEG 4000  10G,40.760622,74.0,ENV,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:51:18
6457,60 CAP | PICOLINATO CROMO  200MCG; CITRUS AURANTIUM E.S. 6%  180MG; GARCINIA CAMBODJA   200MG; CASSIOLAMINA  170MG; CHA VERDE (INT)   200MG; ORLISTATE  120MG; PHOLIA MAGRA  250MG; PSYLLIUN  100MG; SENE PÓ  80MG; CASCARA SAGRADA EXT SECO  100MG; FASEOLAMINA  200MG; ALOINA  80MG; RELORA  100MG,374.46290580000004,393.0,CAP,13,1CBA4B07-37DF-4D3D-8FAD-F96F3036B8B4,0,0,2020-07-14 15:50:53
6458,30 CAP | UBIQUINOL  100MG,32.25096,125.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:50:16
6459,90 CAP | CENTELLA ASIATICA  120MG; PICNOGENOL  100MG,79.8793542,96.8,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:50:16
6460,120 CAP | SILICIO ORGANICO  100MG,289.509324,285.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:50:16
6461,90 CAP | PICOLINATO DE CROMO  180MCG,1.5227999999999997,47.4,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:50:16
6462,30 CAP | NICOTINAMIDA RIBOSIDEO  250MG; GENISTEINA  30MG; TIAMINA  150MG; METILCOBALAMINA   2MG; VIT K2 MK7  100MCG,81.71494121999999,72.0,CAP,5,A89517D4-7EDA-4AB2-9A3B-09BC08963204,4,0,2020-07-14 15:49:27
6463,90 CAP | PQQ  10MG,120.20400000000001,137.8,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:49:16
6464,30 CAP | UBIQUINOL  100MG,32.25096,125.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:49:16
6465,90 CAP | CENTELLA ASIATICA E.S  50MG; ALOINA  40MG; GARCINIA CAMBOGIA 50%  80MG; GYMNEMA SYLVESTRE (E.S)  50MG; CAVALINHA (E.S.)  80MG; CASCARA SAGRADA E.S.  80MG; ALCACHOFRA (E.S.)  50MG; UVA URSI  20MG; AGAR AGAR  80MG; ASPARTATO MAGNESIO  50MG; ABACATEIRO  70MG; PHOLIA MAGRA  70MG; ORLISTAT  120MG; CAPSICI EXTRATO SECO 40%  6MG,369.0148383,332.0,CAP,14,B90E54F8-2F77-4EAE-8073-58E64AF4E7BB,0,0,2020-07-14 15:48:20
6466,180 CP  | CAPSULAS UNHAS E CABELOS  180CAP,198.91801800000002,107.5,CP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:48:19
6467,30 ML  | IODO  5%,3.7520669999999994,41.83,ML,1,2011EEE7-C45F-4705-B88A-8AB964969103,1,0,2020-07-14 15:48:13
6468,60 CAP | TRIIODOTIRONINA  1.500MCG,0.41556969,30.0,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:47:27
6469,30 CAP | VIT C  300MG; CUREIT  300MG; ZINCO QUELADO   25MG; SELENIO QUELADO  100MCG,34.404846,76.7,CAP,4,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:46:27
6470,30 ML  | TESTOSTERONE BASE  30MG; PENTRAVAN  1G,2209.3547903999997,92.8,ML,2,06A9FC09-FC1E-4A1B-852F-968DED21C590,4,0,2020-07-14 15:46:07
6471,30 G   | CISTEAMINA   5%; GLUTATIONA  2%; VITAL ET  2%; BASE DESPIGMENTE  30G,33.8487012,53.5,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:45:16
6472,30 CAP | VITAMINA D   10000UI; VITAMINA C   100MG; VITAMINA B12  2MG; PIRIDOXINA  30MG; SAME  50MG,47.4787884,71.8,CAP,5,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-14 15:45:08
6473,"90 CAP | VIT A  ACETATO PO (CAPSULA)  4000UI; VIT B1 1.500MG; VIT B2 1.700MG; VIT B6  2MG; VIT B12 DIL 1/100  6MCG; VIT C REVESTIDA  60MG; VIT D3 DIL 1/1000 CAPS  400UI; VIT E PO  30UI; VIT H  30MCG; VANADIO QUELADO 0,2%  10MCG; AC FOLICO ATE 5MG  400MCG; BORO QUELADO  150MCG; SILICIO ORGANICO  100MCG; MAGNESIO QUELATO  100MG; POTASSIO QUELATO  80MG; IODO QUELADO  130MCG; ZINCO QUELATO  15MG; MOLIBIDENIO QUELADO  75MCG",63.36769364999999,190.0,CAP,18,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 15:44:28
6474,60 CAP | VITAMINA D  5000UI,4.4399999999999995,43.57,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:44:16
6475,4 CAP | ALENDRONATO DE SODIO  70MG,15.1899216,22.0,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:43:27
6476,20 CAP | MELOXICAM  15MG; PARACETAMOL  300MG; FAMOTIDINA  20MG,20.046558599999997,24.0,CAP,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:43:27
6477,60 CP  | OMEGA 3 1G  60UN,75.37590000000002,46.8,CP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,4,0,2020-07-14 15:43:27
6478,30 CAP | UC 2  40MG; ISOFLAVONA 40%  80MG; VIT C P/ CAPS  100MG,143.3949048,105.0,CAP,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:42:27
6479,60 UN  | GLICINA  30MG; THEANINA  30MG; 5-HTP  30MG; AROMA MENTA LIQ S/ CORANTE 0.400%; BASE PASTILHA SUBLINGUAL  1UN,3541.80252528,93.0,UN,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:42:16
6480,20 ML  | FLUCONAZOL ORAL  50MG; BASE SUSPENSAO  5ML,58.3698924,32.9,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:42:16
6481,12 CAP | IVERMECTINA  6MG,6.7097073599999995,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:42:16
6482,15 ML  | HIDROQUINONA  15%; CLOBETASOL 0.050%; ALFA BISABOLOL 0.500%; PROPILENOGLICOL  10%; LOCAO HIDROALCOOLICA  15ML,7.56617343,30.0,ML,5,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,4,0,2020-07-14 15:42:12
6483,120 CAP | METIONINA-DL  200MG; L-CISTEINA HCL   100MG; CISTINA  25MG; COLAGENO PO  25MG; PANTOTENATO CALCIO  25MG; VIT B2  1MG; VITAMINA B6   10MG; BIOTINA   5MG; VIT E PO  3MG; SILICIO ORGANICO  5MG; MSM  150MG,181.64950788,131.0,CAP,11,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 15:41:28
6484,120 CAP | ATENOLOL  25MG; LOSARTAN  50MG; INDAPAMIDA 1/10 0.250MG,175.23318899999998,113.0,CAP,3,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 15:41:28
6485,30 G   | RETINOL 0.300%; HIDROQUINONA  4%; DESONIDA 0.050%; GEL ARISTOFLEX  30G,7.259750154000001,70.0,G,4,1CBA4B07-37DF-4D3D-8FAD-F96F3036B8B4,0,0,2020-07-14 15:40:53
6486,30 CAP | TAURINA  200MG; BETA ALANINA  400MG; COLINA  50MG; CAFEINA  200MG,26.579614499999998,49.0,CAP,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:40:16
6487,90 CAP | CAPSULAS UNHAS E CABELOS  90CAP,49.729504500000004,66.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:40:16
6488,60 CAP | ALCACHOFRA EXT SECO  250MG; METILCOBALAMINA 0.100MG,9.763767672,53.0,CAP,2,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 15:40:10
6489,30 CAP | AMIDO  1G,2.777997,98.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:39:16
6490,4 CAP | COLECALCIFEROL  30000UI,1.776,30.0,CAP,1,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:39:10
6491,30 CAP | ASHWAGANDHA  500MG; HOLY BASIL  150MG; 5 HTP  50MG,71.3867745,71.0,CAP,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:39:10
6492,9 CAP | IVERMECTINA  6MG,5.03228052,46.7,CAP,1,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-14 15:39:08
6493,60 CAP | FINASTERIDA  3MG,50.885982,71.65,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:38:16
6494,60 CAP | TIROSINA  300MG; FUCUS VESICULOSOS  100MG; SELENIO ALBION  10MCG; ZINCO QUELADO  10MG; AC FOLICO   1MG; METIL COBALAMINA  2MG,111.13365624,99.2,CAP,6,06A9FC09-FC1E-4A1B-852F-968DED21C590,4,0,2020-07-14 15:38:08
6495,30 G   | ACIDO GLICIRRIZICO  1%; ACIDO RETINOICO  0.035%; VITAMINA E TOPICA 0.500%; GEL HIDROQUINONA 10%  5%; GEL CREME RESISTENTE  30G,34.174053645,51.9,G,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:37:18
6496,20 G   | ACIDO MANDELICO  5%; ACIDO AZELAICO  6%; NIACINAMIDA  6%; ACIDO SALICILICO  8%; CERASOMOSIDES 0.500%; ACIDO TRANEXAMICO  3%; BASE PRIMER SECATIVO  20G,26.2561288,46.8,G,7,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:37:18
6497,120 CAP | GABAPENTINA  175MG,102.895884,97.0,CAP,1,566BCD73-9E5D-483B-A430-0B6E29C4CF00,0,0,2020-07-14 15:37:13
6498,45 CAP | T3  15MCG; T4  60MCG,5.0294553749999995,52.0,CAP,2,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:37:10
6499,30 CAP | CERASOMOSIDES   80MG; GLYCOXIL  50MG; RESVERATROL  30MG; SELENIO QUELATO  50MCG; MN 1.500MG; POMEGRANATE   200MG; ZINCO CARNOSINA  30MG; AC ALFA LIPOICO  100MG; VIT K2   60MCG; KELP  400MCG; RHODIOLA   250MG; CRAMBERRY  300MG; SILIMARINA  30MG; GRAPE SEED EXTRACT  50MG; CURCUMINA  100MG; FUCOXANTINA  250MG; BOLDO  100MG; ALCACHOFRA  100MG,454.4534424,288.0,CAP,18,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:37:10
6500,90 CAP | ESTANOZOLOL  7MG; OXANDROLONA  9MG,256.03521624,189.0,CAP,2,7DB26D58-B07D-4DF8-97C0-65F5648320E3,1,0,2020-07-14 15:36:10
6501,45 CAP | SILIMARINA  200MG; ALTILIX  100MG; PICOLINATO CROMO  150MCG; PATA DE VACA   250MG; FUROSEMIDA  40MG; ESPIRONOLACTONA  100MG,228.7284435,150.0,CAP,6,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:35:10
6502,90 CAP | ESOMEPRAZOL PELLETS  40MG,145.0256904,77.0,CAP,1,BA0DA2D8-0657-4463-8E5F-178B823F2A67,4,0,2020-07-14 15:34:28
6503,30 CAP | VIT D3  10000UI; VITAMINA K2 MK7  60MCG,0.062099999999999995,39.9,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:34:16
6504,30 CAP | CHA VERDE EXT SECO  300MG; GUARANA PO  250MG; PICOLINATO CROMO 1:10  150MCG; CAFEINA BASE ANIDRA  100MG,29.9243655,55.0,CAP,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:34:16
6505,30 G   | T3 TRIIODOTIRONINA  50MCG; P.A  2%; BASE TRANDERMICA  1G,1084.58320752,63.0,G,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 15:34:10
6506,180 CAP | BROMOPRIDA  10MG; DOMPERIDONA  10MG; SIMETICONE  150MG,211.2643584,126.0,CAP,3,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-14 15:33:28
6507,10 CAP | IVERMECTINA  6MG,5.5914228,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:33:20
6508,60 CAP | CURCUMA EXT SECO  250MG; PIPERINA 2.500MG,55.16025,75.7,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:33:20
6509,60 CAP | PASSIFLORA  150MG; VALERIANA  150MG; MULUNGU  50MG; CAMOMILA  50MG,23.378982,47.5,CAP,4,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,0,0,2020-07-14 15:33:11
6510,30 ML  | AC TRANEXAMICO  3%; ARBUTIN  4%; NICOTINAMIDA  4%; GLUCODELTOLACTONA  2%; SERUM  30ML,33.25742262,57.0,ML,5,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:33:10
6511,60 CAP | BIOTINA  10MG; ESPIRONOLACTONA  100MG; ZINCO QUELADO  25MG,162.451944,131.0,CAP,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-14 15:33:10
6512,30 CAP | MUCUNA PRURIENS  200MG; CAFEINA  300MG; CITRUS AURANTIUM  200MG,41.547804,40.3,CAP,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-14 15:31:27
6513,30 G   | ACIDO GLICIRRIZICO  1%; ACIDO RETINOICO  0.035%; VITAMINA E TOPICA 0.500%; GEL HIDROQUINONA 10%  5%; GEL CREME RESISTENTE  30G,34.174053645,51.9,G,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-14 15:31:16
6514,30 G   | VITAMINA K2  150MCG; P.A  2%; BASE TRANSDERMICA  1G,1084.58320752,62.0,G,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,4,0,2020-07-14 15:31:10
6515,50 G   | AC RETINOICO  0.050%; ALFA BISABOLOL  1%; GEL CARBOPOL  50G,17.4834472,32.0,G,3,7DB26D58-B07D-4DF8-97C0-65F5648320E3,1,0,2020-07-14 15:31:10
6516,90 CAP | MELATONINA SLOW RELEASE  3MG,57.926218770000006,92.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-14 15:30:16
6517,60 CAP | ASHWAGANDHA IND 3%  150MG; RHODIOLA ROSEA  150MG; GINSENG SIBERIANO  150MG; ZINCO (GLICINA)  15MG; LICORICE  150MG,81.5064822,67.0,CAP,5,B90E54F8-2F77-4EAE-8073-58E64AF4E7BB,0,0,2020-07-14 15:29:22
