,descricao,calculado,correto,volumeTipo,qtdInsumos,farma,incerteza,ajuste,criado
6337,180 CAP | MAGNESIO DI MALATO  280MG,65.71131840000001,85.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:50:13
6338,30 CAP | MULUNGU   200MG; VALERIANA  200MG; PASSIFLORA  200MG,15.140832,48.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:50:13
6339,300 G   | PEG 4000  300G,24.45633,57.0,G,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:48:13
6340,30 CAP | LACTOBACILLUS REUTERI  80MG; LACTOBACILLUS ACIDOFILUS  60MG; LACTOBACILLUS BULGARICUS  60MG; LACTOBACILLUS RHAMNOSUS  80MG; BIFIDOBACTERIUM BREVE  80MG; BIFIDOBACTERIA BIFIDUM  80MG; ENTEROCOCCUS FAECIUM  80MG,37.6252704,65.5,CAP,7,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:48:13
6341,60 CAP | GOJI BERRY  300MG; ALCAÇUZ   100MG; CLORELLA   250MG; SILIMARINA  100MG; CARQUEJA  120MG; CAVALINHA  120MG,135.657783,160.0,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:48:13
6342,30 G   | ACIDO KOJICO  2%; NICOTINAMIDA  4%; BASE GEL  30G,9.3666162,45.0,G,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:48:13
6343,100 ML  | SOLUCAO DE MINOXIDIL 5%  5%,46.388883,60.0,ML,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-22 11:48:13
6344,120 CAP | CROMO PICOLINATO  400MCG; MAGNESIO QUELADO  200MG; MANGANES QUELADO  2MG; ZINCO QUELADO  15MG; VANADIO QUELADO  20MCG; BIOTINA  2MG,104.00640216,120.0,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:47:13
6345,60 CAP | QUERCETINA  250MG,51.56748,77.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:47:13
6346,60 CAP | UBIQUINOL  100MG,64.50192,215.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:47:13
6347,60 CAP | CROMO PICOLINATO  800MCG,4.512,44.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:47:13
6348,60 CAP | TAMOXIFENO   20MG; ROSUVASTATINA  10MG; COENZIMA Q10  200MG,299.4738684,286.5,CAP,3,06A9FC09-FC1E-4A1B-852F-968DED21C590,4,0,2020-07-22 11:46:50
6349,60 CAP | VITAMINA C REVESTIDA  600MG,28.511928,50.1,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:46:13
6350,60 CAP | VITAMINA D LIQ CAP ATE 15MIL  10000UI; VITAMINA A OLEOSA ORAL  1000UI; VITAMINA K2 SOL MAE  100MCG,22.024200000000004,50.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:46:13
6351,60 CAP | ACETIL L-CARNITINA HCL  250MG; ACIDO ALFA LIPOICO  150MG; PQQ  10MG,143.70665400000001,177.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:46:13
6352,20 G   | ACIDO RETINOICO 0.100%; GLUCONOLACTONA  10%; CHA VERDE   10%; HIDROQUINONA PO  2%; BASE GEL  20G,18.4760558,45.0,G,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:46:13
6353,60 CAP | VITAMINA D3  10000UI,8.879999999999999,49.0,CAP,1,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:45:50
6354,60 ML  | ACIDO SALICILICO  20%; SOLUÇÃO   60ML,6.385319999999999,39.0,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:45:13
6355,60 CAP | VITAMINA C REVESTIDA  600MG; ZINCO QUELADO  30MG,43.6159584,63.8,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:45:13
6356,60 CAP | AGNUS CASTUS  40MG,9.0959232,48.2,CAP,1,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:44:51
6357,60 CAP | TADALAFILA  5MG; IOIMBINA  10MG,39.1981464,68.5,CAP,2,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:43:50
6358,60 CAP | DONG QUAI  500MG,312.54531,86.1,CAP,1,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:43:50
6359,200 G   | OAD  5%; OLEO UVA  5%; LACTATO DE AMONIA 2.500%; UREIA  10%; BASE CREME  200G,190.772174,53.95,G,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:43:12
6360,60 CAP | SAW PALMETO  500MG; ESPIRONOLACTONA  100MG,106.293312,170.8,CAP,2,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:42:50
6361,60 CAP | FLUOXETINA  40MG,29.618265599999997,50.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:42:12
6362,150 ML  | BICARBONATO DE SODIO  2%; SABONETE GEL  150ML,10.1060766,45.0,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:42:12
6363,60 CAP | METIONINA  200MG; CISTEINA  80MG; L TRIPTOFANO  20MG; VITAMINA E  3MG; HIDROLISADO PROTEINA  25MG; BIOTINA  0.200MG; ZINCO  25MG; CISTINA  25MG; PANTOTENATO CALCIO  25MG; VITAMINA B6  10MG; BIO ARCT  50MG; VITAMINA B2  1MG; EXSYNUTRIMENT  50MG,207.82382178,222.8,CAP,13,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:40:50
6364,60 ENV | MIOINOSITOL  2000MG; D CHIRO INOSITOL  50MG; SABOR LARANJA  1G; SACHES 4.500G,188.4829695,229.0,ENV,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:40:13
6365,30 UN  | GSK-516  20MG; AROMA MENTA LIQ S/ CORANTE 0.300%; FILME ORODISPERSIVEL  1UN,17518.03823583,610.0,UN,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:39:14
6366,60 ENV | MOROSIL  200MG; CACTIN  350MG; ASIATICOSÍDIO  10MG; CHA VERDE SOLUVEL  250MG; CASTANHA DA INDIA EXT SECO  400MG; GENGIBRE PO  250MG; CAVALINHA  200MG; HIBISCUS EXT SECO  200MG; PHOLIAMAGRA  200MG; PICOLINATO CROMO 1:10  100MCG; SABOR LARANJA  1G; BASE EFERVESCENTE PARA SACHE 3.500G,385.72736046,400.0,ENV,12,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:37:13
6367,10 CAP | IVERMECTINA  6MG,5.5914228,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:37:13
6368,90 CAP | COENZIMA Q10  200MG,260.9982,139.0,CAP,1,8B7BC6CA-06AE-456D-B4E9-E1B97F6FE547,0,0,2020-07-22 11:37:06
6369,150 ML  | CETOCONAZOL  2%; BASE SHAMPOO TRANSPARENTE  150ML,26.797005,50.0,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:36:13
6370,90 UN  | VITAMINA D3   10000UI; VITAMINA A  1000UI; VITAMINA K2 MK7  100MCG; SABOR MENTA 0.300%; STRIP   1UN,3597.6499434899997,158.0,UN,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:36:13
6371,90 CAP | MELATONINA  1MG,21.97797768,48.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-22 11:36:13
6372,60 CAP | BIOFERIN   250MG; VITAMINA B12   100MCG; VITAMINA  B2  10MG; ACIDO FOLINICO  800MCG,61.123977000000004,636.5,CAP,4,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:35:49
6373,30 CAP | COENZIMA Q10  200MG,86.9994,65.0,CAP,1,8B7BC6CA-06AE-456D-B4E9-E1B97F6FE547,0,0,2020-07-22 11:35:06
6374,30 UN  | OSTARINE  25MG; AROMA MENTA LIQ S/ CORANTE 0.300%; FILME ORODISPERSIVEL  1UN,5579.574235829999,212.0,UN,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:34:13
6375,30 G   | ESTRADIOL BASE 1.500MG; ESTRIOL BIOIDENTICO  5MG; PROGESTERONA BIOIDENTICA  40MG; PENTRAVAN  1G,3706.9740629099997,145.0,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:34:13
6376,90 CAP | BISGLICINATO FERRO  60MG; VITAMINA C TOTAL  500MG; COBRE QUELADO  1MG; RIBOFLAVINA  10MG; ACIDO FOLINICO  1MG; METILFOLATO   400MCG; VITAMINA B12  400MCG; TAURATO DE MAGNESIO  150MG; LACTOFERRINA  150MG,184.11975621,845.0,CAP,9,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:33:13
6377,30 CAP | FINASTERIDA  1MG,8.480997,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:31:13
6378,30 CAP | OLEO DE OREGANO  200MG,4.236540000000001,40.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:31:13
6379,30 CAP | ACIDO ALFA LIPOICO  150MG; VITAMINA C  250MG,22.963511999999998,50.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:31:13
6380,30 CAP | MAGNESIO QUELADO 30%  150MG,8.019801,40.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:31:13
6381,60 G   | ACIDO HIALURONICO (USO VAGINAL  5MG; ACETATO DE TOCOFEROL  1MG; PALMITATO DE RETINOL  1MG; CREME VAGINAL BASE  5G,1229.5757514599998,50.0,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:29:12
6382,50 ML  | MINOXIDIL  5%; MELATONINA  0.008%; ALFA ESTRADIOL 0.025%; GINGKO BILOBA EXT GLICOLICO  5%; ESPUMIL  50ML,33.0628131,65.0,ML,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:29:12
6383,30 CAP | EXSYNUTRIMENT  100MG; BIOARCT  50MG; BIOTINA  10MG; ZINCO Q  20MG; SELENIO 0.200MG,149.152973706,187.5,CAP,5,06A9FC09-FC1E-4A1B-852F-968DED21C590,0,0,2020-07-22 11:28:49
6384,120 CAP | PANTOPRAZOL  40MG,75.6350976,99.0,CAP,1,06A9FC09-FC1E-4A1B-852F-968DED21C590,4,0,2020-07-22 11:26:50
6385,200 ML  | GYMENA SILVESTRE EXT FLUIDO  15%; SORBITOL LIQ  200ML,28193.88728,90.0,ML,2,BA0DA2D8-0657-4463-8E5F-178B823F2A67,4,0,2020-07-22 11:26:12
6386,180 CAP | BICARBONATO DE SODIO  500MG,11.688300000000002,50.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:23:12
6387,30 CAP | CAVALINHA  120MG; CITRUS AURANTIUM   500MG; FASEOLAMINA  300MG,48.320150399999996,72.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:22:12
6388,60 CAP | METABOLIZE 4 PLUS  250MG; CITRIMAX  200MG; CAVALINHA  120MG,356.8603878,371.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:22:12
6389,60 CAP | ZEMBRIN   4MG; SAFFRIN  88MG; MOROSIL  250MG,229.9735104,245.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:21:12
6390,90 CAP | 5HTP  50MG; L THEANINA  50MG,77.7314295,100.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:20:12
6391,120 CAP | VIT C    250MG; EXSYNUTRIMENT  150MG; ZINCO GLICINA  7MG; LICOPENO  2MG; BIOTINA   8MG; COBRE GLICINA  2MG; BETACAROTENO  10MG,627.8340379200001,445.0,CAP,7,02156D7F-9604-4708-8C51-32CC5BD4C21F,4,0,2020-07-22 11:20:05
6392,90 CAP | VITAMINA D3 1:100  10000UI,13.319999999999999,50.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:19:12
6393,90 CAP | MELATONINA  5MG,109.8898884,130.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-22 11:19:12
6394,120 ML  | TERBINAFINA   1%; SOLUÇÃO  120ML,12.939839999999998,50.0,ML,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:18:12
6395,20 CAP | ITRACONAZOL  100MG,62.071632,80.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:17:12
6396,60 CAP | SIBUTRAMINA (HCL)  5MG,19.247451299999998,55.0,CAP,1,02156D7F-9604-4708-8C51-32CC5BD4C21F,0,0,2020-07-22 11:17:05
6397,30 CAP | MAGNESIO DIMALATO  400MG,15.645552000000002,40.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:16:12
6398,30 CAP | PERSEA GRATISSIMA  150MG; GLICINE MAXI 150MG  60MG; MOVE  100MG,130.6454895,152.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:15:12
6399,30 CAP | LACTOBACILLUS ACIDOPHILUS  100MG; BIFIDOBACTERIA BIFIDUM  100MG; BULGARICUS LACTOBACILLUS  100MG; CASEI LACTOBACILLUS  100MG; RHAMNOSUS LACTOBACILLUS  100MG; STREPTOCOCCUS TERMOPHILUS  100MG,47.747046,71.0,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:13:12
6400,30 CAP | MAGNESIO DIMALATO  300MG,11.734164,39.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:13:12
6401,15 G   | GESTRINONA 1:10  3MG; CREME VAGINAL BASE  1G,2731.96098,252.0,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:10:12
6402,30 CAP | EXSYNUTRIMENT  200MG; BIO ARCT  150MG; GLYCOXIL  100MG; BIOTINA   10MG; RESVERATROL  40MG; LICOPENE EXTRACT  40MG,546.1590555,341.0,CAP,6,02156D7F-9604-4708-8C51-32CC5BD4C21F,0,0,2020-07-22 11:10:08
6403,90 CAP | EXSYNUTRIMENT  200MG; BIO ARCT  150MG; GLYCOXIL  100MG; BIOTINA   10MG; RESVERATROL  40MG; LICOPENE EXTRACT  40MG,1638.4771664999998,964.0,CAP,6,02156D7F-9604-4708-8C51-32CC5BD4C21F,0,0,2020-07-22 11:09:05
6404,30 G   | TESTOSTERONA BASE  5MG; GEL TRANSDERM ABSOR HORMONAL  1G,1246.3756925999999,67.0,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 11:08:12
6405,30 CAP | IOIMBINA CLORIDRATO  5MG; TAURINA  800MG; TEACRINE  50MG,41.286114600000005,65.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:07:12
6406,60 CAP | CORTISOL BIOIDENTICO  20MG; PRASTERONA  15MG; T4  25MCG; T3  10MCG,161.5802349,178.0,CAP,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:06:12
6407,60 CAP | SIBUTRAMINA CLORIDRATO  15MG,57.7423539,79.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:04:12
6408,120 CAP | CASCARA SAGRADA EXT SECO  150MG,12.879036,50.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:04:12
6409,60 CAP | VITAMINA D LIQ CAP ATE 15MIL  10000UI,21.12,48.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 11:03:12
6410,60 CAP | OSTARINE  30MG,398.52288,409.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-22 11:03:12
6411,15 G   | GLUCONOLACTONA  10%; LACTOKINE  5%; ACIDO RETINOICO FORMUL 0.050%; HIDROQUINONA PO  3%; ACIDO GLICIRRIZICO  2%; BASE PRIMER  15G,59.57467233,79.0,G,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 10:57:11
6412,60 CAP | CALCIO   400MG; ZINCO  7MG; MAGNESIO  130MG; VITAMINA D  5MCG; VITAMINA K2  46MCG,55.30597194,80.0,CAP,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 10:54:11
6413,60 CAP | MELATONINA  5MG,73.2599256,93.2,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-22 10:44:11
6414,30 CAP | VITAMINA D LIQ CAP ATE 15MIL  10000UI; VITAMINA A OLEOSA ORAL  1000UI,10.911000000000001,40.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-22 10:36:11
6415,360 CAP | CAPSULAS UNHAS E CABELOS  360CAP,795.6720720000001,197.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-22 10:26:11
6416,90 CAP | TADALAFIL  10MG; ARGININA  500MG,130.721544,120.0,CAP,2,CA95F7AB-12FD-4DC7-8E07-F8D1EA702571,0,0,2020-07-21 23:24:49
6417,30 CAP | THEANINA  100MG; NADH (NADINA)  5MG,11.232966,69.7,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:44:12
6418,30 ENV | GO-BHB TM  3G; SABOR TANGERINA  1G; PO P/ REFRESCO S/ MALTODEX 4.500G,284.90456475,313.5,ENV,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:43:12
6419,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  5%; LOCAO CAPILAR  60ML,24.5898552,35.5,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:42:33
6420,60 CAP | FINASTERIDA DIL.1:10% INT  1MG,16.961994,24.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:42:33
6421,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  2%; LOCAO CAPILAR  60ML,24.10230576,39.25,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:39:35
6422,60 CAP | FINASTERIDA DIL.1:10% INT  1MG,16.961994,49.3,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:38:32
6423,4 CAP | IVERMECTINA  6MG,2.23656912,22.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:38:32
6424,60 CAP | PHOLIA NEGRA  150MG; GARCINIA CAMBOGIA  200MG; PHOLIA MAGRA EXTR.  150MG; GYMNEMA SYLVESTRE  200MG,165.543168,99.0,CAP,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:37:32
6425,30 CAP | MELOXICAM  15MG; PREDNISONA  5MG; CICLOBENZAPRINA HCL  10MG; FAMOTIDINA  20MG,55.23534839999999,30.0,CAP,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:35:33
6426,60 CAP | MERATRIM  400MG,192.78,209.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:35:13
6427,60 CAP | CITRATO CLOMIFENO  50MG,91.425015,114.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:33:33
6428,90 CAP | CLOROQUINA DIFOSFATO  250MG,216.0,106.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:28:33
6429,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  5%; LOCAO CAPILAR  60ML,24.5898552,35.5,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:27:33
6430,60 CAP | FINASTERIDA DIL.1:10% INT  1MG,16.961994,24.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:27:33
6431,8 ML  | FLUCONAZOL  2%; TERBINAFINA  2%; ESMALTE BASE  8ML,10.519734592,25.0,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-21 22:27:33
6432,30 CAP | TIMOMODULINA EXTRATO  80MG; ECHINACEA PURPUREA  150MG; EPICOR  250MG; ZINCO QUELADO  20MG; IMUNO TF  100MG; VIT C  1G; ARGININA  1G,585.1738953,638.4,CAP,7,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:27:12
6433,60 CAP | MELOXICAM  15MG; FAMOTIDINA  20MG; CARISOPRODOL  150MG; PARACETAMOL  500MG; PREDNISONA 1.500MG,113.7596427,64.0,CAP,5,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:26:33
6434,10 ML  | PODOFILINA  20%; VASELINA LIQUIDA  10ML,20.339315,50.0,ML,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:26:33
6435,90 CAP | GARCINIA CAMBOGIA  500MG,37.563705,52.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:25:33
6436,60 CAP | GABAPENTINA  15MG,4.4098236,26.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:25:33
6437,30 G   | ACIDO GLICOLICO  6%; GEL HIDROQUINONA 10%  4%; GEL CREME RESISTENTE  30G,17.476372080000004,45.0,G,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-21 22:25:12
6438,90 CAP | SILICIO ORGANICO  300MG; VITAMINA E PO  400UI; VITAMINA A INT  10000UI,734.930415,389.0,CAP,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-21 22:24:33
6439,30 UN  | PIRIDOXAL-5-FOSFATO  50MG; CONC METILCOBALAMINA  1000MCG; METILFOLATO  1000MCG; BASE PASTILHA SUBLINGUAL  1UN,4343.352654,91.0,UN,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-21 22:24:12
6440,30 CAP | VITAMINA D OLEOSA  20000UI; VIT A OLEOSA  2000UI; VITAMINA K2 LIQ SOL MAE  120MCG,17.167320000000004,39.9,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:24:12
6441,90 CAP | CITALOPRAM  20MG,148.5853758,48.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:22:33
6442,60 CAP | IOIMBINA  5MG,7.9694292,30.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:22:33
6443,16 CAP | FLUCONAZOL  150MG,117.640152,39.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:21:33
6444,60 CAP | COLECALCIFEROL ACIMA 5.000UI  10000UI; VITAMINA K-2 (MK-7) PURA  90MCG,16.5285,49.0,CAP,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:21:33
6445,80 ML  | MINOXIDIL SULFATO  5%; LATANOPROSTA (5MG) 0.007%; FATOR AFGF  2%; SERUM CAPILAR BASE  80ML,649.25117204,636.9,ML,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-21 22:21:12
6446,8 CAP | IVERMECTINA  6MG,4.47313824,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:20:33
6447,90 CAP | FOSFATIDILCOLINA  420MG,111.5747136,317.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:19:32
6448,180 CAP | IRVINGIA GABONESIS EXT SECO  200MG; CENTELLA ASIATICA EXT SECO  100MG; CAVALINHA  100MG; FUCUS VESICULOSUS PO  100MG; CARQUEJA PO  100MG,120.77874,146.8,CAP,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:18:12
6449,30 CAP | METILFOLATO 1:10  200MCG; VIT B6  50MG; METILCOBALAMINA 1:100  500MCG; N ACETIL L CISTEINA  300MG; BIOTINA  5MG; ACIDO ALFA LIPOICO  50MG,47.958645000000004,78.7,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:17:12
6450,60 CAP | GARCINIA CAMBOGIA  500MG,25.042469999999998,40.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:16:33
6451,90 CAP | MIX RIGHT MISTURA (COMPRA) 1.500G,147.31821,176.1,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:16:13
6452,30 CAP | AMITRIPTILINA  25MG; PARACETAMOL  500MG; CODEINA 7.500MG; FAMOTIDINA  30MG,46.57023015,40.0,CAP,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:15:33
6453,30 G   | LIDOCAINA BASE EXT  20%; BENZOCAINA  8%; EPINEFRINA 0.070%; PENTRAVAN  30G,45506.4971424,63.0,G,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-21 22:13:33
6454,120 CAP | LISINA-L  500MG,36.809340000000006,74.8,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:13:33
6455,60 CAP | MELATONINA  6MG,87.91191072,58.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-21 22:13:33
6456,60 CAP | NICOTINAMIDA  50MG; COENZIMA Q10 INT  100MG; L-ARGININA  250MG; N-ACETIL CISTEINA  250MG,124.98932399999998,127.0,CAP,4,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-21 22:12:33
6457,60 CAP | POMEGRANATE  250MG; LUTEINA 10%  20MG; PYCNOGENOL  120MG,147.06800700000002,75.0,CAP,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-21 22:11:32
6458,20 G   | GEL HIDROQUINONA 10%  4%; TRETINOINA 0.025%; ACIDO GLICIRRIZICO 1.200%; GEL CREME RESISTENTE  20G,20.950529124,45.0,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-21 22:11:13
6459,30 ENV | SULF. DE GLICOSAMINA 1.500G; CONDROITINA SULFATO 1.200G; BASE EFERVESCENTE LARANJA 1.350G,117.791627283,77.0,ENV,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-21 22:09:35
